first_name,middle_name,last_name,relationship,email,phone,stu_id
Diana,,mohr,Mother,diana.mohr@mail.com,5555560499,67014303
Dolores,,caudill,Mother,dolores.caudill@mail.com,5555560469,67014304
Ana,,leak,Mother,ana.leak@mail.com,5555563692,67014305
Briana,,headrick,Mother,briana.headrick@mail.com,5555556803,67014306
Carlos,,propst,Father,carlos.propst@mail.com,5555556955,67014307
Triny,,dandrea,Mother,triny.dandrea@mail.com,5555563050,67014308
Carolina,,decker,Mother,carolina.decker@mail.com,5555556999,67014309
Scarlet,,carothers,Mother,scarlet.carothers@mail.com,5555562621,67014310
Stephanie,,mcmillon,Mother,stephanie.mcmillon@mail.com,5555562608,67014311
Luz Maria,,hertel,Mother,luz maria.hertel@mail.com,5555560514,67014312
Alba,,bruno,Mother,alba.bruno@mail.com,5555555594,67014313
amelia,,ozuna,Mother,amelia.ozuna@mail.com,5555556049,67014314
Acencion,,phelan,Father,acencion.phelan@mail.com,5555557028,67014315
Marvin,,sackett,Father,marvin.sackett@mail.com,5555559464,67014316
Elizabeth,,clemons,Mother,elizabeth.clemons@mail.com,5555557941,67014317
Magdalena,,conner,Mother,magdalena.conner@mail.com,5555562197,67014318
Maura JIssel,,ostrander,Mother,maura jissel.ostrander@mail.com,5555560956,67014319
Vanessa,,duke,Mother,vanessa.duke@mail.com,5555563131,67014320
Amy,,baily,Mother,amy.baily@mail.com,5555556072,67014321
Diana Marcela,,richter,Mother,diana marcela.richter@mail.com,5555560678,67014322
Evelin Aimee,,quiroz,Mother,evelin aimee.quiroz@mail.com,5555557768,67014323
Karla,,abney,Mother,karla.abney@mail.com,5555557620,67014324
Carlos,,weinberg,Father,carlos.weinberg@mail.com,5555561375,67014325
Patricia,,merkel,Mother,patricia.merkel@mail.com,5555555922,67014326
Karina,,larsen,Mother,karina.larsen@mail.com,5555563576,67014327
Daneyri,,scanlon,Mother,daneyri.scanlon@mail.com,5555557543,67014328
Birianda,,benz,Mother,birianda.benz@mail.com,5555556702,67014329
Daniela,,norfleet,Caregiver,daniela.norfleet@mail.com,5555563531,67014330
Paola,,cobbs,Caregiver,paola.cobbs@mail.com,5555558913,67014331
Kevin,,coppola,Father,kevin.coppola@mail.com,5555561858,67014332
Tania vanessa,,vandusen,Mother,tania vanessa.vandusen@mail.com,5555562940,67014333
Cecilia,,landers,Grandmother,cecilia.landers@mail.com,5555557083,67014334
Alma,,hanrahan,Mother,alma.hanrahan@mail.com,5555558721,67014335
Lucia,,shelton,Mother,lucia.shelton@mail.com,5555560385,67014336
Roxana,,brien,Mother,roxana.brien@mail.com,5555558376,67014337
Yuliana,,cagle,Mother,yuliana.cagle@mail.com,5555563592,67014338
Liliana,,roller,Mother,liliana.roller@mail.com,5555563265,67014339
Leyiana,,applewhite,Mother,leyiana.applewhite@mail.com,5555560111,67014340
Melissa,,franklin,Mother,melissa.franklin@mail.com,5555561423,67014341
Karla,,schroder,Mother,karla.schroder@mail.com,5555560954,67014342
Juan,,schwab,Father,juan.schwab@mail.com,5555562205,67014343
Raquel,,gil,Mother,raquel.gil@mail.com,5555560669,67014344
Raquel,,east,Mother,raquel.east@mail.com,5555560668,67014345
Melinda,,mcardle,Agency Representative,melinda.mcardle@mail.com,5555563893,67014346
Juana,,vollmer,Mother,juana.vollmer@mail.com,5555557040,67014347
Michelle,,schmitt,Mother,michelle.schmitt@mail.com,5555561183,67014348
Michelle,,shade,Mother,michelle.shade@mail.com,5555561185,67014349
Damaris,,hawthorne,Mother,damaris.hawthorne@mail.com,5555562146,67014350
Raul,,vining,Father,raul.vining@mail.com,5555563969,67014351
Leticia,,bertrand,Mother,leticia.bertrand@mail.com,5555560100,67014352
Jorge,,littrell,Father,jorge.littrell@mail.com,5555562095,67014353
Mauro,,barela,Father,mauro.barela@mail.com,5555561393,67014354
David,,hardy,Father,david.hardy@mail.com,5555557875,67014355
Patricia,,abramson,Mother,patricia.abramson@mail.com,5555561874,67014356
Elizabeth,,houser,Mother,elizabeth.houser@mail.com,5555557983,67014357
Guadalupe,,tenney,Mother,guadalupe.tenney@mail.com,5555560487,67014358
Yessica,,dewitt,Mother,yessica.dewitt@mail.com,5555563517,67014359
Grecia,,castellano,Mother,grecia.castellano@mail.com,5555558719,67014360
Cristina,,messick,Mother,cristina.messick@mail.com,5555557431,67014361
Penina,,harwood,Mother,penina.harwood@mail.com,5555561904,67014362
Michelle,,esquivel,Mother,michelle.esquivel@mail.com,5555561181,67014363
Jaqueline,,zimmer,Mother,jaqueline.zimmer@mail.com,5555559130,67014364
Rosalia,,browder,Mother,rosalia.browder@mail.com,5555562372,67014365
Juliana,,romans,Mother,juliana.romans@mail.com,5555559606,67014366
Fernanda,,moran,Mother,fernanda.moran@mail.com,5555556330,67014367
Victor,,godoy,Father,victor.godoy@mail.com,5555563283,67014368
Carina,,sexton,Mother,carina.sexton@mail.com,5555560626,67014369
Yolanda,,looper,Mother,yolanda.looper@mail.com,5555563553,67014370
Blanca,,beckett,Mother,blanca.beckett@mail.com,5555556851,67014371
Nereyda,,morse,Mother,nereyda.morse@mail.com,5555561603,67014372
Dulce,,brothers,Mother,dulce.brothers@mail.com,5555557847,67014373
Laura Elizabeth,,suiter,Mother,laura elizabeth.suiter@mail.com,5555559939,67014374
Jorge,,rael,Father,jorge.rael@mail.com,5555560558,67014375
Gabriela,,sebastian,Mother,gabriela.sebastian@mail.com,5555558499,67014376
Claudia,,maurer,Mother,claudia.maurer@mail.com,5555556541,67014377
Herlinda,,becker,Grandmother,herlinda.becker@mail.com,5555558827,67014378
Marisol,,allan,Mother,marisol.allan@mail.com,5555560887,67014379
Carolina,,figueroa,Mother,carolina.figueroa@mail.com,5555561709,67014380
Janet,,brewington,Mother,janet.brewington@mail.com,5555561048,67014381
Amalia,,betz,Mother,amalia.betz@mail.com,5555556030,67014382
Marylou,,santo,Mother,marylou.santo@mail.com,5555560438,67014383
Bertha,,kent,Mother,bertha.kent@mail.com,5555556620,67014384
Bertha,,hellman,Mother,bertha.hellman@mail.com,5555556651,67014385
Oliva,,cushing,Mother,oliva.cushing@mail.com,5555556468,67014386
Allison,,baker,Mother,allison.baker@mail.com,5555555961,67014387
Karen,,henry,Mother,karen.henry@mail.com,5555561113,67014388
Angie,,warnock,Caregiver,angie.warnock@mail.com,5555555642,67014389
Jose,,barraza,Father,jose.barraza@mail.com,5555559509,67014390
Melissa,,crossley,Mother,melissa.crossley@mail.com,5555561104,67014391
Margarita,,fox,Court Appointed Guardian,margarita.fox@mail.com,5555560588,67014392
Jameli,,leak,Mother,jameli.leak@mail.com,5555562278,67014393
Maria,,Paz,Mother,maria.paz@mail.com,5555556558,67014394
Karina,,rice,Mother,karina.rice@mail.com,5555559768,67014395
Nohemi,,lent,Mother,nohemi.lent@mail.com,5555559801,67014396
Samuel,,spinner,Stepfather,samuel.spinner@mail.com,5555562515,67014397
Griselda,,collado,Mother,griselda.collado@mail.com,5555561526,67014398
Blanca,,fusco,Mother,blanca.fusco@mail.com,5555561110,67014399
Maritza,,laney,Mother,maritza.laney@mail.com,5555560953,67014400
Karen,,hewlett,Mother,karen.hewlett@mail.com,5555559802,67014401
Bianca,,hannan,Caregiver,bianca.hannan@mail.com,5555556690,67014402
Gina,,duty,Mother,gina.duty@mail.com,5555558606,67014403
Claudia,,dudek,Mother,claudia.dudek@mail.com,5555557334,67014404
Mayra,,stockdale,Mother,mayra.stockdale@mail.com,5555561012,67014405
Alma,,jennings,Mother,alma.jennings@mail.com,5555555738,67014406
Claudia,,lavelle,Aunt,claudia.lavelle@mail.com,5555564045,67014407
Denise,,engle,Mother,denise.engle@mail.com,5555557659,67014408
Nanci,,loeffler,Mother,nanci.loeffler@mail.com,5555556927,67014409
Cindia,,farrar,Mother,cindia.farrar@mail.com,5555557233,67014410
Jose,,burnette,Father,jose.burnette@mail.com,5555559353,67014411
Annie,,arthur,Mother,annie.arthur@mail.com,5555556290,67014412
Karina,,mcculloch,Mother,karina.mcculloch@mail.com,5555559678,67014413
Laura,,dupre,Mother,laura.dupre@mail.com,5555555591,67014414
Enrique,,muniz,Father,enrique.muniz@mail.com,5555558094,67014415
Jennifer,,chung,Mother,jennifer.chung@mail.com,5555562485,67014416
Cinthia,,carmody,Mother,cinthia.carmody@mail.com,5555563324,67014417
Francis,,contreras,Grandmother,francis.contreras@mail.com,5555564012,67014418
Karla,,leak,Mother,karla.leak@mail.com,5555559742,67014419
Susan,,ferris,Mother,susan.ferris@mail.com,5555562823,67014420
Arlette,,lunsford,Mother,arlette.lunsford@mail.com,5555556393,67014421
jesus,,board,Father,jesus.board@mail.com,5555559344,67014422
Leticia,,schwab,Mother,leticia.schwab@mail.com,5555563034,67014423
Patricia,,gott,Mother,patricia.gott@mail.com,5555563572,67014424
Mariel,,kocher,Caregiver,mariel.kocher@mail.com,5555557157,67014425
Dulce,,messina,Mother,dulce.messina@mail.com,5555557842,67014426
Priscela,,kaminski,Caregiver,priscela.kaminski@mail.com,5555562007,67014427
Nancy,,olmstead,Mother,nancy.olmstead@mail.com,5555561513,67014428
Dolores,,acree,Mother,dolores.acree@mail.com,5555560468,67014429
Ana,,painter,Mother,ana.painter@mail.com,5555555947,67014430
Scarlet,,whitaker,Mother,scarlet.whitaker@mail.com,5555562623,67014431
Itzel,,breunig,Mother,itzel.breunig@mail.com,5555559053,67014432
Hector,,leatherwood,Father,hector.leatherwood@mail.com,5555561442,67014433
NESTOR,,walter,Stepfather,nestor.walter@mail.com,5555563879,67014434
Jose Luis,,paxton,Father,jose luis.paxton@mail.com,5555560422,67014435
Arlyn,,lilley,Mother,arlyn.lilley@mail.com,5555556400,67014436
LORENA,,breault,Mother,lorena.breault@mail.com,5555560344,67014437
Brian,,tavares,Father,brian.tavares@mail.com,5555556812,67014438
vanessa,,ames,Mother,vanessa.ames@mail.com,5555563123,67014439
Sandra,,trice,Mother,sandra.trice@mail.com,5555562544,67014440
Yaretzy,,loyd,Mother,yaretzy.loyd@mail.com,5555563459,67014441
Elizabeth,,ham,Mother,elizabeth.ham@mail.com,5555558011,67014442
Cristian,,haight,Mother,cristian.haight@mail.com,5555559925,67014443
Johanna,,bobbitt,Mother,johanna.bobbitt@mail.com,5555563085,67014444
Daneyri,,cordeiro,Mother,daneyri.cordeiro@mail.com,5555557544,67014445
Daniela,,nall,Caregiver,daniela.nall@mail.com,5555563530,67014446
Julie,,keeler,Mother,julie.keeler@mail.com,5555563055,67014447
Ninfa Esmeralda,,east,Mother,ninfa esmeralda.east@mail.com,5555558069,67014448
Estefany,,cheung,Mother,estefany.cheung@mail.com,5555563251,67014449
Amanda,,stratton,Mother,amanda.stratton@mail.com,5555557092,67014450
Amanda,,latta,Mother,amanda.latta@mail.com,5555556035,67014451
Anthony,,montiel,Father,anthony.montiel@mail.com,5555556294,67014452
Denise,,alcaraz,Mother,denise.alcaraz@mail.com,5555562477,67014453
Guadalupe,,yarborough,Mother,guadalupe.yarborough@mail.com,5555560463,67014454
Karla,,moniz,Mother,karla.moniz@mail.com,5555560297,67014455
Karla,,miele,Mother,karla.miele@mail.com,5555560298,67014456
Maria,,langlois,Mother,maria.langlois@mail.com,5555558868,67014457
Nancy,,covert,Mother,nancy.covert@mail.com,5555561520,67014458
Rosalio,,catlett,Father,rosalio.catlett@mail.com,5555561441,67014459
Robert,,matney,Father,robert.matney@mail.com,5555559101,67014460
Jessica,,brister,Mother,jessica.brister@mail.com,5555559334,67014461
Mallely,,timms,Mother,mallely.timms@mail.com,5555560616,67014462
Alma,,ballew,Mother,alma.ballew@mail.com,5555558275,67014463
Nereyda,,correa,Mother,nereyda.correa@mail.com,5555561605,67014464
Anna,,rogers,Mother,anna.rogers@mail.com,5555559654,67014465
Silvia,,weil,Mother,silvia.weil@mail.com,5555562811,67014466
Karen,,rosario,Mother,karen.rosario@mail.com,5555559652,67014467
Adriana,,ruch,Mother,adriana.ruch@mail.com,5555555667,67014468
Angelica,,whittington,Mother,angelica.whittington@mail.com,5555562259,67014469
Bibiana,,brownlee,Mother,bibiana.brownlee@mail.com,5555556694,67014470
Cecilia,,lillard,Grandmother,cecilia.lillard@mail.com,5555557081,67014471
Olivia,,ford,Mother,olivia.ford@mail.com,5555561707,67014472
Jose,,manzano,Father,jose.manzano@mail.com,5555563326,67014473
Daniella,,largent,Mother,daniella.largent@mail.com,5555563581,67014474
Alejandra,,hyland,Mother,alejandra.hyland@mail.com,5555555872,67014475
Mara,,boyce,Mother,mara.boyce@mail.com,5555560652,67014476
Marisol,,beaulieu,Mother,marisol.beaulieu@mail.com,5555560888,67014477
Leticia,,pierson,Mother,leticia.pierson@mail.com,5555560094,67014478
Alejandro,,wojcik,Father,alejandro.wojcik@mail.com,5555563455,67014479
Roxanna,,guerra,Mother,roxanna.guerra@mail.com,5555562250,67014480
Soledad,,knudsen,Grandmother,soledad.knudsen@mail.com,5555563710,67014481
Dora,,madden,Grandmother,dora.madden@mail.com,5555563980,67014482
Graciela,,bocanegra,Mother,graciela.bocanegra@mail.com,5555558711,67014483
Janet,,langley,Mother,janet.langley@mail.com,5555561049,67014484
Karen,,maxson,Mother,karen.maxson@mail.com,5555559657,67014485
Fara,,partin,Mother,fara.partin@mail.com,5555558318,67014486
Gloria,,high,Mother,gloria.high@mail.com,5555558654,67014487
Claudia,,molloy,Mother,claudia.molloy@mail.com,5555560428,67014488
Anna,,bains,Mother,anna.bains@mail.com,5555556278,67014489
Dalila,,tejada,Court Appointed Guardian,dalila.tejada@mail.com,5555557530,67014490
Marah,,elliott,Mother,marah.elliott@mail.com,5555560656,67014491
Alexis,,stribling,Mother,alexis.stribling@mail.com,5555563191,67014492
Maria,,Paz,Mother,maria.paz@mail.com,5555556557,67014493
Samarhi,,dorr,Mother,samarhi.dorr@mail.com,5555559862,67014494
Ashley,,blankenship,Mother,ashley.blankenship@mail.com,5555556464,67014495
Miroslava,,sass,Mother,miroslava.sass@mail.com,5555562788,67014496
Alfonso,,michaels,Father,alfonso.michaels@mail.com,5555563857,67014497
Cristina,,azevedo,Mother,cristina.azevedo@mail.com,5555558087,67014498
Monica,,swett,Mother,monica.swett@mail.com,5555562220,67014499
Jose,,aguirre,Stepfather,jose.aguirre@mail.com,5555564020,67014500
Yovana,,faison,Mother,yovana.faison@mail.com,5555563571,67014501
Reyna,,wynn,Mother,reyna.wynn@mail.com,5555562166,67014502
Israel,,stribling,Father,israel.stribling@mail.com,5555555911,67014503
Reynaldo,,alverez,Father,reynaldo.alverez@mail.com,5555563895,67014504
Stephanie,,rector,Mother,stephanie.rector@mail.com,5555562840,67014505
Jessica,,blackshear,Mother,jessica.blackshear@mail.com,5555559321,67014506
Sheila,,straub,Caregiver,sheila.straub@mail.com,5555564022,67014507
Karen,,dailey,Mother,karen.dailey@mail.com,5555561115,67014508
Priscela,,ballinger,Mother,priscela.ballinger@mail.com,5555562008,67014509
Maria,,ladner,Mother,maria.ladner@mail.com,5555562338,67014510
Stephanie,,luis,Mother,stephanie.luis@mail.com,5555562650,67014511
Lucy,,brush,Mother,lucy.brush@mail.com,5555560393,67014512
Acencion,,travers,Father,acencion.travers@mail.com,5555557027,67014513
Dulce,,toler,Mother,dulce.toler@mail.com,5555562440,67014514
Bianca,,pfister,Caregiver,bianca.pfister@mail.com,5555556691,67014515
Carina,,glisson,Mother,carina.glisson@mail.com,5555559915,67014516
Leslie,,mcmanus,Mother,leslie.mcmanus@mail.com,5555556051,67014517
Vanessa,,rickman,Mother,vanessa.rickman@mail.com,5555563134,67014518
Daisy,,sisk,Mother,daisy.sisk@mail.com,5555557515,67014519
Maria,,jemison,Mother,maria.jemison@mail.com,5555556610,67014520
Roxana,,minter,Mother,roxana.minter@mail.com,5555555743,67014521
Susana,,kiefer,Mother,susana.kiefer@mail.com,5555562881,67014522
Karina,,schram,Mother,karina.schram@mail.com,5555559697,67014523
Crystal,,brodeur,Mother,crystal.brodeur@mail.com,5555557444,67014524
Cecilia,,boughton,Mother,cecilia.boughton@mail.com,5555557072,67014525
Norma,,kerrigan,Mother,norma.kerrigan@mail.com,5555556225,67014526
Norma,,piper,Mother,norma.piper@mail.com,5555556226,67014527
Nataly,,chipman,Caregiver,nataly.chipman@mail.com,5555561543,67014528
Vanessa,,knowlton,Mother,vanessa.knowlton@mail.com,5555563139,67014529
Johana,,gann,Mother,johana.gann@mail.com,5555559461,67014530
Jesus,,burgett,Father,jesus.burgett@mail.com,5555562438,67014531
Diana,,flynn,Mother,diana.flynn@mail.com,5555560498,67014532
Esteban,,chun,Father,esteban.chun@mail.com,5555558211,67014533
Evelin,,hawley,Mother,evelin.hawley@mail.com,5555558250,67014534
Andrea,,soule,Mother,andrea.soule@mail.com,5555556166,67014535
Alba,,cockrell,Mother,alba.cockrell@mail.com,5555555595,67014536
Shakira,,gavin,Mother,shakira.gavin@mail.com,5555558266,67014537
Kelly,,mcdonough,Mother,kelly.mcdonough@mail.com,5555555654,67014538
Miguel,,ruffin,Father,miguel.ruffin@mail.com,5555556362,67014539
Alexandra Judith,,ruhl,Mother,alexandra judith.ruhl@mail.com,5555563394,67014540
Yesenia,,gipson,Mother,yesenia.gipson@mail.com,5555563509,67014541
Karla Figueroa,,rego,Mother,karla figueroa.rego@mail.com,5555559711,67014542
Aylin,,rivera,Agency Representative,aylin.rivera@mail.com,5555563738,67014543
Fernando,,necaise,Father,fernando.necaise@mail.com,5555556745,67014544
Iveth,,karnes,Mother,iveth.karnes@mail.com,5555563742,67014545
Hector Arturo,,kaur,Father,hector arturo.kaur@mail.com,5555558793,67014546
Alexandra,,garnett,Mother,alexandra.garnett@mail.com,5555556020,67014547
Maria,,fitzgerald,Mother,maria.fitzgerald@mail.com,5555556067,67014548
Cynthia,,ambrose,Mother,cynthia.ambrose@mail.com,5555556582,67014549
Sofia,,boulton,Mother,sofia.boulton@mail.com,5555562748,67014550
Cindy,,dutcher,Mother,cindy.dutcher@mail.com,5555557468,67014551
Melissa,,nugent,Mother,melissa.nugent@mail.com,5555563061,67014552
Fernanda,,harrington,Mother,fernanda.harrington@mail.com,5555556488,67014553
Dayanee,,winchester,Mother,dayanee.winchester@mail.com,5555556861,67014554
Sara,,lake,Mother,sara.lake@mail.com,5555560644,67014555
Johana,,edmiston,Mother,johana.edmiston@mail.com,5555559455,67014556
Mairim,,clinton,Mother,mairim.clinton@mail.com,5555560602,67014557
Hilda,,theriot,Mother,hilda.theriot@mail.com,5555558856,67014558
Mayra,,gutierrez,Mother,mayra.gutierrez@mail.com,5555559079,67014559
Vanessa,,gaona,Mother,vanessa.gaona@mail.com,5555563151,67014560
Nancy,,oxford,Mother,nancy.oxford@mail.com,5555558285,67014561
Nancy,,partridge,Mother,nancy.partridge@mail.com,5555558283,67014562
jennifer,,houck,Mother,jennifer.houck@mail.com,5555559289,67014563
Jessica,,loveland,Mother,jessica.loveland@mail.com,5555562804,67014564
Luis,,rivas,Father,luis.rivas@mail.com,5555556018,67014565
Brenda,,tolman,Mother,brenda.tolman@mail.com,5555560891,67014566
Karla,,vidal,Mother,karla.vidal@mail.com,5555559715,67014567
Angelina,,stjohn,Mother,angelina.stjohn@mail.com,5555561170,67014568
Danitza,,dunford,Mother,danitza.dunford@mail.com,5555557871,67014569
Michelle,,messier,Mother,michelle.messier@mail.com,5555558981,67014570
Vannesa,,cordova,Mother,vannesa.cordova@mail.com,5555559486,67014571
Luz,,bugg,Mother,luz.bugg@mail.com,5555558184,67014572
Ricardo,,bonds,Father,ricardo.bonds@mail.com,5555562224,67014573
Noemi,,covert,Mother,noemi.covert@mail.com,5555561494,67014574
Alejandra,,polanco,Mother,alejandra.polanco@mail.com,5555556887,67014575
Nicole,,mcpherson,Mother,nicole.mcpherson@mail.com,5555561629,67014576
Prisma,,dorsey,Mother,prisma.dorsey@mail.com,5555562040,67014577
Sandra,,tiller,Mother,sandra.tiller@mail.com,5555562344,67014578
